"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Fornecedor","Pedido","Item",
"31_000027271","PARAFUSO H304 1BZ","","2026-02-27","-1","-22.61","201","310004188","17:54:06","2026-02-27","3110","1070","1","4932645804","","","","","0",
"31_000024782","BROCA MD RI D4,03x20xD4x70L 8568904","","2026-02-12","-1","-95.46","201","310004188","17:53:00","2026-02-12","3110","1070","1","4931779232","","","","","0",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-12","-3","-83.97","201","310004188","17:53:00","2026-02-12","3110","1070","4","4931779232","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-02-12","-3","-727.17","201","310004188","17:53:00","2026-02-12","3110","1070","2","4931779232","","","","","0",
"31_000027015","INSERTO DNMG 150412-KH CA320","","2026-02-12","-2","-49.82","201","310004188","17:53:00","2026-02-12","3110","1070","3","4931779232","","","","","0",
"31_000018206","LOGOTIPO MARC. MÊS E ANO 2025 FI-251-CT","","2026-02-23","-1","-75.75","201","310004188","17:52:19","2026-02-23","3110","1070","1","4932344646","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-17","-8","-667.84","201","310004188","17:49:41","2026-02-17","3110","1070","1","4932021249","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-24","-12","-186.24","201","310004188","17:45:04","2026-01-24","3110","1070","1","4930566357","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-24","-4","-146.88","201","310004188","17:45:04","2026-01-24","3110","1070","4","4930566357","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-24","-17","-205.36","201","310004188","17:45:04","2026-01-24","3110","1070","2","4930566357","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-24","-15","-289.20","201","310004188","17:45:04","2026-01-24","3110","1070","3","4930566357","","","","","0",
"31_000028742","INSERTO DCMT 11T312-PS AH8005","","2026-02-05","9","225.45","202","310004188","17:44:22","2026-02-05","3110","1070","1","4931351665","","","","","0",
"31_000025814-R","BROCA MD ESC. Ø8,75 (25814-AFIADA) MENOR","","2026-02-05","-1","0","201","310004188","17:41:35","2026-02-05","3110","1070","1","4931351560","","","","","0",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-05","2","55.98","202","310004188","17:41:00","2026-02-05","3110","1070","2","4931351415","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-02-05","2","484.78","202","310004188","17:41:00","2026-02-05","3110","1070","3","4931351415","","","","","0",
"31_000027015","INSERTO DNMG 150412-KH CA320","","2026-02-05","3","74.73","202","310004188","17:41:00","2026-02-05","3110","1070","1","4931351415","","","","","0",
"31_000017961-R","FRESA T. MD. 4C. Ø12x10 (17961-AFIADA)","","2026-01-08","-1","0","201","310004188","17:40:02","2026-01-08","3110","1070","2","4929657776","","","","","0",
"31_000017962-R","FRESA T. MD. 4C. Ø10x10 (17962-TRANSF.)","","2026-01-08","-2","0","201","310004188","17:40:02","2026-01-08","3110","1070","1","4929657776","","","","","0",
"31_000015973","REBOLO RT-19X19X8,0  5GT80K6VRI","","2026-01-20","-10","-246.50","201","310004188","17:38:35","2026-01-20","3110","1070","1","4930309689","","","","","0",
"31_000028234","INSERTO SNMG 120408-SA UE6105","","2026-02-28","-6","-101.94","201","310004188","17:38:29","2026-02-28","3110","1070","1","4932687210","","","","","0",
"31_000001948","CHAVE TORX T-15 5680.049-01","","2026-01-21","-2","-33.58","201","310004188","17:34:41","2026-01-21","3110","1070","5","4930383543","","","","","0",
"31_000002817","CHAVE TORX BANDEIRA T6 TKYO6F","","2026-01-21","-1","-22.48","201","310004188","17:34:41","2026-01-21","3110","1070","1","4930383543","","","","","0",
"31_000008850","CHAVE TORX T10/5 P/INSERTO LNMX-11","","2026-01-21","-1","-16.73","201","310004188","17:34:41","2026-01-21","3110","1070","4","4930383543","","","","","0",
"31_000008855","CHAVE TORX T9/5 p/SVJNL-12","","2026-01-21","-1","-16.69","201","310004188","17:34:41","2026-01-21","3110","1070","3","4930383543","","","","","0",
"31_000009898","CHAVE TORX T20","","2026-01-21","-1","-31.02","201","310004188","17:34:41","2026-01-21","3110","1070","6","4930383543","","","","","0",
"31_000015193","CHAVE TORX  TKY08F","","2026-01-21","-2","-33.24","201","310004188","17:34:41","2026-01-21","3110","1070","2","4930383543","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-17","-10","-126.00","201","310004188","17:31:16","2026-01-17","3110","1070","1","4930155713","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-17","-5","-107.35","201","310004188","17:31:16","2026-01-17","3110","1070","2","4930155713","","","","","0",
"31_000019913","INSERTO TNGA 160408 AB 2010","","2026-01-16","-4","-164.88","201","310004188","17:30:57","2026-01-16","3110","1070","1","4930116690","","","","","0",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-02-10","-8","-946.00","201","310004188","17:30:29","2026-02-10","3110","1070","1","4931627927","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-05","-6","-82.80","201","310004188","17:28:47","2026-02-05","3110","1070","1","4931350937","","","","","0",
"31_000028812","SERRA CIRCULAR.285 x 2,0 x 1,7 x 32 x 60","","2026-02-05","-1","-732.28","201","310004188","17:27:49","2026-02-05","3110","1070","1","4931350930","","","","","0",
"31_000000284","BROCA CONICA AR 15,0MM DIN-345 TWILL","","2026-02-03","-1","-141.38","201","310004188","17:27:34","2026-02-03","3110","1070","1","4931196539","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-09","-3","-64.41","201","310004188","17:21:19","2026-01-09","3110","1070","1","4929725415","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-09","-9","-237.33","201","310004188","17:21:19","2026-01-09","3110","1070","2","4929725415","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-15","-10","-126.00","201","310004188","17:19:21","2026-01-15","3110","1070","1","4930052517","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-15","-4","-85.88","201","310004188","17:19:21","2026-01-15","3110","1070","2","4930052517","","","","","0",
"31_000027456","INSERTO DGN 2202C IC 354","","2026-01-30","-1","-46.39","201","310004188","17:14:06","2026-01-30","3110","1070","1","4930977411","","","","","0",
"31_000011513","PORTA FERR. DGFH-32-2","","2026-01-30","-1","-531.27","201","310008371","17:08:03","2026-01-30","3110","1070","1","4930977179","","","","","0",
"31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","","2026-01-09","-2","-188.96","201","310004188","17:04:25","2026-01-09","3110","1070","5","4929724780","","","","","0",
"31_000025636","INSERTO SOMX 084005-UM MC5020","","2026-01-09","-6","-94.68","201","310004188","17:04:25","2026-01-09","3110","1070","3","4929724780","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-01-09","-8","-327.68","201","310004188","17:04:25","2026-01-09","3110","1070","1","4929724780","","","","","0",
"31_000028648","INSERTO GY2M0635J318N-BM MY5015","","2026-01-09","-3","-157.50","201","310004188","17:04:25","2026-01-09","3110","1070","2","4929724780","","","","","0",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-01-09","-6","-139.80","201","310004188","17:04:25","2026-01-09","3110","1070","4","4929724780","","","","","0",
"31_000000095","CARACOL 102HC159/2","","2026-02-24","-1","-6917.59","201","310004188","16:58:12","2026-02-26","3110","1070","3","4932568506","","","","","0",
"31_000000095","CARACOL 102HC159/2","","2026-02-24","-1","-6917.59","201","310004188","16:58:12","2026-02-26","3110","1070","2","4932568506","","","","","0",
"31_000007118","SHAVING 15 CS 14/1","","2026-02-24","-1","-9716.04","201","310004188","16:58:12","2026-02-26","3110","1070","6","4932568506","","","","","0",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-02-24","-2","-7660.00","201","310004188","16:58:12","2026-02-26","3110","1070","1","4932568506","","","","","0",
"31_000023293","CARACOL 20HE20/18 CR1G039339","","2026-02-24","-1","-5338.57","201","310004188","16:58:12","2026-02-26","3110","1070","5","4932568506","","","","","0",
"31_000028769","CARACOL 15HE17/1","","2026-02-24","-1","-5561.69","201","310004188","16:58:12","2026-02-26","3110","1070","4","4932568506","","","","","0",
"31_000007118","SHAVING 15 CS 14/1","","2026-02-02","1","9716.04","202","310004188","16:58:05","2026-02-26","3110","1070","1","4932568503","","","","","0",
"31_000023293","CARACOL 20HE20/18 CR1G039339","","2026-02-17","1","5338.57","202","310004188","16:56:28","2026-02-26","3110","1070","1","4932568452","","","","","0",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-09","-4","-221.68","201","310004188","16:56:14","2026-02-09","3110","1070","1","4931549558","","","","","0",
"31_000003045","INSERTO TNMG 160404-SA UE 6105","","2026-01-02","-1","-15.52","201","310004565","16:55:56","2026-01-02","3110","1070","1","4929349956","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-01-02","-1","-38.18","201","310004565","16:55:56","2026-01-02","3110","1070","5","4929349956","","","","","0",
"31_000008851","PARAFUSO SR 14-551 P/CALÇO SVJNL-11","","2026-01-02","-1","-21.97","201","310004565","16:55:56","2026-01-02","3110","1070","2","4929349956","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-02","-5","-188.55","201","310004565","16:55:56","2026-01-02","3110","1070","6","4929349956","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-02","-1","-12.60","201","310004565","16:55:56","2026-01-02","3110","1070","3","4929349956","","","","","0",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-01-02","-1","-16.02","201","310004565","16:55:56","2026-01-02","3110","1070","4","4929349956","","","","","0",
"31_000028769","CARACOL 15HE17/1","","2026-02-04","1","5561.69","202","310004188","16:55:00","2026-02-26","3110","1070","1","4932568372","","","","","0",
"31_000000095","CARACOL 102HC159/2","","2026-02-23","2","13835.18","202","310004188","16:53:23","2026-02-26","3110","1070","1","4932568267","","","","","0",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-02-02","2","7660.00","202","310004188","16:51:55","2026-02-26","3110","1070","1","4932568188","","","","","0",
"31_000005753","DRESSADOR CAB/SEXT. CT-8x40","","2026-02-26","-1","-322.62","201","310004188","16:45:49","2026-02-26","3110","1070","1","4932567857","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-07","-10","-219.70","201","310004188","16:45:06","2026-01-07","3110","1070","2","4929584331","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-01-07","-10","-119.80","201","310004188","16:45:06","2026-01-07","3110","1070","1","4929584331","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-26","-1","-5596.96","201","310004188","16:44:43","2026-02-26","3110","1070","1","4932567854","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-14","-2","-33.84","201","310004188","16:42:40","2026-01-14","3110","1070","1","4929981466","","","","","0",
"31_000001670","MACHO MAQ. M8x1,25 260/1 DIN 376-OX  OSG","","2026-01-12","-1","-71.19","201","310004188","16:42:34","2026-01-12","3110","1070","1","4929838862","","","","","0",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-01-12","-6","-59.46","201","310004188","16:42:34","2026-01-12","3110","1070","3","4929838862","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-12","-4","-58.12","201","310004188","16:42:34","2026-01-12","3110","1070","2","4929838862","","","","","0",
"31_000028274","LOGOTIPO INSIDE 2H73320 FI 006 CT","","2026-02-16","-1","-411.86","201","310004188","16:41:49","2026-02-16","3110","1070","1","4931961369","","","","","0",
"31_000028275","LOGOTIPO KBP 15T 2H73320 FI-007 CT","","2026-02-16","-1","-356.20","201","310004188","16:41:49","2026-02-16","3110","1070","2","4931961369","","","","","0",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-02-06","-8","-946.00","201","310004188","16:39:10","2026-02-06","3110","1070","1","4931420639","","","","","0",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-02-20","-1","-3830.00","201","310004188","16:36:03","2026-02-20","3110","1070","1","4932220989","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-20","-1","-5596.96","201","310004188","16:36:03","2026-02-20","3110","1070","5","4932220989","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-20","-1","-5596.96","201","310004188","16:36:03","2026-02-20","3110","1070","2","4932220989","","","","","0",
"31_000021653","SHAVING 17 CS 17/1","","2026-02-20","-1","-10181.35","201","310004188","16:36:03","2026-02-20","3110","1070","6","4932220989","","","","","0",
"31_000028483","CARACOL 20HE17/2","","2026-02-20","-1","-5508.80","201","310004188","16:36:03","2026-02-20","3110","1070","4","4932220989","","","","","0",
"31_000028769","CARACOL 15HE17/1","","2026-02-20","-1","-5561.69","201","310004188","16:36:03","2026-02-20","3110","1070","3","4932220989","","","","","0",
"31_000002967","FRESA TOPO ESP. 7C.8420-CT-37 Ø8xR1","","2026-02-13","-2","-234.68","201","310004188","16:35:29","2026-02-13","3110","1070","2","4931847555","","","","","0",
"31_000018839","FRESA  ETM4040-10-TH Ø4,0xR1,0","","2026-02-13","-1","-832.77","201","310004188","16:35:29","2026-02-13","3110","1070","1","4931847555","","","","","0",
"31_000021653","SHAVING 17 CS 17/1","","2026-02-02","1","10181.35","202","310004188","16:35:02","2026-02-20","3110","1070","1","4932220984","","","","","0",
"31_000001894","PORTA FERR.S12M SCLCL-06","","2026-01-29","-1","-373.22","201","310004188","16:34:13","2026-01-29","3110","1070","1","4930857817","","","","","0",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-02-02","1","3830.00","202","310004188","16:33:58","2026-02-20","3110","1070","1","4932220983","","","","","0",
"31_000018873","FRESA  EPDBP 2030 -8-04-TH(Ø3.00 R 1.50)","","2026-02-16","-1","-241.08","201","310004188","16:33:33","2026-02-16","3110","1070","1","4931961085","","","","","0",
"31_000028742","INSERTO DCMT 11T312-PS AH8005","","2026-02-13","-7","-175.35","201","310004188","16:30:03","2026-02-16","3110","1070","1","4931961081","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-15","-1","-5596.96","201","310004188","16:29:38","2026-02-16","3110","1070","3","4931961080","","","","","0",
"31_000026723","INSERTO ICP 106 IC908","","2026-02-15","-2","-795.52","201","310004188","16:29:38","2026-02-16","3110","1070","1","4931961080","","","","","0",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-02-15","-2","-52.72","201","310004188","16:29:38","2026-02-16","3110","1070","2","4931961080","","","","","0",
"31_000028742","INSERTO DCMT 11T312-PS AH8005","","2026-02-15","-8","-200.40","201","310004188","16:29:38","2026-02-16","3110","1070","4","4931961080","","","","","0",
"31_000028816","INSERTO CCMT 060204 SM IC907","","2026-02-26","-2","-40.92","201","310004188","16:28:21","2026-02-26","3110","1070","1","4932567432","","","","","0",
"31_000028649","CARACOL 78HC127/1","","2026-01-06","-1","-5810.91","201","310004188","16:26:41","2026-01-06","3110","1070","1","4929513167","","","","","0",
"31_000000375","PARAFUSO 5513.020.01","","2026-02-18","-4","-31.96","201","310004188","16:25:48","2026-02-18","3110","1070","1","4932085344","","","","","0",
"31_000007682","INSERTO GIP 1.00-0.05 IC908","","2026-02-28","-3","-266.58","201","310004188","16:22:54","2026-02-28","3110","1070","1","4932685702","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-24","-4","-592.40","201","310004188","16:22:36","2026-02-24","3110","1070","1","4932413017","","","","","0",
"31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","","2026-01-19","-8","0","201","310004188","16:21:55","2026-01-19","3110","1070","1","4930234670","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-01-05","-2","-57.42","201","310004188","16:17:54","2026-01-05","3110","1070","2","4929443452","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-05","-2","-21.58","201","310004188","16:17:54","2026-01-05","3110","1070","4","4929443452","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-05","-5","-63.00","201","310004188","16:17:54","2026-01-05","3110","1070","3","4929443452","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-05","-3","-110.16","201","310004188","16:17:54","2026-01-05","3110","1070","1","4929443452","","","","","0",
"31_000024892","PORTA FER S16K SCLCR-09 09151855 2A02750","","2026-01-28","-1","-275.22","201","310004188","16:17:10","2026-01-28","3110","1070","1","4930784817","","","","","0",
"31_000002608","SERRA FITA 1""x4-6x4,46M M-42","","2026-01-14","-1","-269.43","201","310004188","16:16:06","2026-01-14","3110","1070","2","4929980490","","","","","0",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-01-28","-8","-443.36","201","310004188","16:15:05","2026-01-28","3110","1070","1","4930784811","","","","","0",
"31_000027792","BROCA CENTRO MD 2C Ø3x7,5xD10x55L S/COB","","2026-01-31","-3","-675.24","201","310004188","16:13:40","2026-01-31","3110","1070","1","4931032243","","","","","0",
"31_000006616","INSERTO PENTA 24N300 J040 IC908","","2026-02-06","1","111.41","202","310004188","16:12:29","2026-02-06","3110","1070","1","4931419711","","","","","0",
